QTL,annotation,Locus_id,Seed-5 DAP,Seed- 10 DAP,Embryo- 25 DAP,Endosperm- 25 DAP,Endosperm- 25 DAP (replicate),Anther,Pistil,Pre-emergence inflorescence,Post-emergence inflorescence,Leaves-20 days,Leaves- 20 days (replicate),Shoots,Seedling four-leaf stage F1 93-11/Nipp,Seedling four-leaf stage F1 Nipp/93-11,Seedling four-leaf stage 93-11,Seedling four-leaf stage ,Germinating seed-3 days,Stem-60 days,Callus-35 days,60days-Mature roots,Mature leaves-60 days,Mature pollen,Immature panicle-90 days,Mature Sigma and Ovary,Salt Stress-Leaves-2wks,Salt Stress-Roots-2wks,Drought Stress-Leaves-2wks,Drought Stress-Roots-2wks,Cold Stress-Leaves-2wks,Cold Stress-Roots-2wks,M.oryzae infected-Resistant-6h,M.oryzae infected-Resistant-12h,M.oryzae-R-24h,Mock treatment-24hr,Untreated-leaves-2wks,Untreated-Roots-2wks,M.oryzae infected-Susceptible-6h,M.oryzae infected-Susceptible-12h,M.oryzae infected-Susceptible-24h,M.oryzae infected-Susceptible-96h,Rice leaf-beet armyworm damaged-24h,Rice leaf- Mechanical damaged-24h,Rice leaf-Water weevil damaged-24h,HighMilling-Developing seeds-6days,HighTaste-Developing seeds-6days,LowMilling-Developing seeds-6days,Control-Developing seeds-6days,LowTaste-Developing seeds-6days,start,stop,ori
qCDP7,"peroxidase precursor, putative, expressed",LOC_Os06g35490,0,0,0,0,0,0,0.791183,2.7681,1.79956,0,0,0,0.588505,0.41502,0.655881,0.263254,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20688528,20691745,-
qCDP7,"peroxidase precursor, putative, expressed",LOC_Os06g35480,1.02367,0.586744,1.00875,1.68438,0.561759,0,1.34352,0.709662,0,0,0,3.12465,0.981356,0.581394,0.899001,0.90007,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20676130,20677667,-
qCDP7,"L1P family of ribosomal proteins domain containing protein, expressed",LOC_Os06g35470,7.62017,1.25644,10.3985,0.75201,0.570073,1.62087,13.5647,14.7191,10.9449,0.855192,2.55692,0.996632,0.847588,1.43953,0.917066,1.24789,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20666494,20673768,+
qCDP7,expressed protein,LOC_Os06g35500,0,0,0,0,0,0,0,0,0,0,0,0,0.11988,0,0.112297,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20699115,20699441,-
qCDP7,"transposon protein, putative, CACTA, En/Spm sub-class, expressed",LOC_Os06g35510,0,0,0,0,0,0,0,0,0,0,0,0,0.387726,0.269261,0.437403,0.406942,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20702533,20703390,-
qCDP7,"peroxidase precursor, putative, expressed",LOC_Os06g35520,17.4404,0.99376,3.25548,0,1.00067,0.345882,0,0.517081,0.469511,2.78367,3.98257,182.685,2.22108,3.37455,7.49024,3.82085,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20705349,20706997,-
qCDP7,expressed protein,LOC_Os06g35524,0,0,0,0,0,29.4079,0,0,0,0,0,0,0.0377015,0.0319285,0.0606688,0.0422716,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20712605,20714600,-
qCDP7,"retrotransposon protein, putative, Ty3-gypsy subclass, expressed",LOC_Os06g35460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20661167,20665081,-
qCDP7,"CGMC_GSK.8 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed",LOC_Os06g35530,31.5517,6.74841,30.9365,2.62765,3.16809,17.3942,60.3956,56.8834,49.0539,23.738,25.3295,40.9723,23.3995,26.3334,27.9253,29.1797,no,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20717740,20724744,+
qCDP7,"aminotransferase, classes I and II, domain containing protein, expressed",LOC_Os06g35540,52.2494,25.3178,4.5634,36.8942,38.3515,61.9731,15.7889,8.50592,30.1398,15.6704,11.1281,11.6857,13.9007,10.985,10.7809,13.2932,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,20727092,20731771,-
qCDP7,"retrotransposon protein, putative, unclassified, expressed",LOC_Os06g35580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20763723,20765161,+
qCDP7,expressed protein,LOC_Os06g35570,0,0,0,0,0,0,0,0,0,0,0,0,0.147033,0.0989196,0.114497,0,yes,yes,yes,no,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,20756218,20756822,-
qCDP7,"reticuline oxidase-like protein precursor, putative, expressed",LOC_Os06g35560,0,0.361641,0,2.15406,1.60626,0,0,0,1.23721,3.10875,4.75894,0.760348,4.08199,3.011,4.52082,1.95404,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20751034,20752958,-
qCDP7,"mki67 protein, putative, expressed",LOC_Os06g35574,1.30794,0,0,0,0,0,1.52389,0,0,0,0.429771,0,0.48773,0.161356,0.226296,0.43443,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20760705,20761602,-
qCDP7,"retrotransposon protein, putative, unclassified",LOC_Os06g35610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20776764,20777159,+
qCDP7,expressed protein,LOC_Os06g35620,0,0,0,0,0,0,0,0,0,0,0,0,0.382714,0,0,0,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20783542,20784024,-
qCDP7,"reticuline oxidase-like protein precursor, putative, expressed",LOC_Os06g35660,0,0,0,0,0,0,1.76915,0,0,0,0,0,0.359545,0,0.351755,0.222852,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20812521,20814107,-
qCDP7,"reticuline oxidase-like protein precursor, putative, expressed",LOC_Os06g35630,2.7157,0,0,0,0,0,0,0,3.93261,0,0.159281,3.33098,1.36061,3.12953,3.04476,5.21888,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20784367,20786141,-
qCDP7,"reticuline oxidase-like protein precursor, putative, expressed",LOC_Os06g35650,0.444008,0,0,0,0,0.233204,1.33116,0,0,0,0,0,0.139603,0.109564,0.373844,0.0546242,no,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,20808187,20810005,-
qCDP7,"reticuline oxidase-like protein precursor, putative, expressed",LOC_Os06g35590,0,0,0,0,0,898.574,2.1689,0,90.7149,0,0,0,0.168089,0,0.231125,0.198618,no,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20767515,20769685,-
qCDP7,"retrotransposon, putative, centromere-specific, expressed",LOC_Os06g35600,0,0,0,0,0,0,0,0,0,0,0,0,0.0221911,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20772752,20775040,+
qCDP7,hypothetical protein,LOC_Os06g35690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20829121,20829844,+
qCDP7,"retrotransposon protein, putative, Ty3-gypsy subclass",LOC_Os06g35710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20838750,20845114,+
qCDP7,expressed protein,LOC_Os06g35740,0,0,0,0,0,0,0,0,0,0,0,0,0.303023,0.0828611,0.307221,0.391179,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20859954,20860828,+
qCDP7,"ribosomal protein L5, putative, expressed",LOC_Os06g35730,97.8342,17.3358,44.2843,5.59298,5.46408,36.3896,72.7465,82.5319,63.868,13.6292,20.9714,40.833,17.9846,31.0093,17.4823,18.5611,no,yes,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20851108,20853749,-
qCDP7,"reticuline oxidase-like protein precursor, putative, expressed",LOC_Os06g35700,0,0,0,0,0,0,0,0,0,0.362712,0.130039,0,0.968331,0.554395,0.990713,0.575014,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20832432,20834494,-
qCDP7,expressed protein,LOC_Os06g35670,2.29551,0.576367,6.05814,0.181018,0.197552,2.5769,4.51772,5.57303,3.99933,3.27284,5.74304,14.1485,2.79984,2.66264,2.54897,2.25184,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20821730,20825193,-
qCDP7,expressed protein,LOC_Os06g35670,2.29551,0.576367,6.05814,0.181018,0.197552,2.5769,4.51772,5.57303,3.99933,3.27284,5.74304,14.1485,2.79984,2.66264,2.54897,2.25184,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20821730,20825193,-
qCDP7,"retrotransposon protein, putative, Ty1-copia subclass, expressed",LOC_Os06g35550,0.253254,0,0.140056,0,0,0.113232,0.465198,0.212593,0.372967,0.358501,0.824258,0,0.265238,0.224473,0.348617,0.147619,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20735925,20744696,-
qCDP8,"helix-loop-helix DNA-binding domain containing protein, expressed",LOC_Os07g36460,2.25535,0.936603,0,0.681687,0.945762,1.00846,1.68102,4.17874,3.92749,1.24226,0.370105,0,0.259409,0.266839,0.299325,0.276123,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21814234,21816049,+
qCDP8,"vacuolar ATP synthase subunit H, putative, expressed",LOC_Os07g36465,17.2183,3.71181,22.1218,2.23354,1.62584,66.6307,26.8484,61.7741,42.6075,26.7271,17.3614,70.4039,40.8112,52.7025,44.1828,48.6784,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21816568,21818943,+
qCDP8,"RNA recognition motif containing protein, putative, expressed",LOC_Os07g36490,11.956,1.99679,7.22167,1.30125,1.22961,2.25438,16.5051,21.578,24.5468,8.56892,7.62696,0,8.86149,12.5625,7.10466,6.8844,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21823012,21825253,+
qCDP8,"Core histone H2A/H2B/H3/H4 domain containing protein, putative, expressed",LOC_Os07g36500,45.4437,2.59385,5.64722,1.63963,1.93257,12.1544,67.7838,89.9305,26.9355,20.5919,15.6975,27.7217,10.986,31.0933,13.2956,18.0349,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21827213,21827867,+
qCDP8,expressed protein,LOC_Os07g36510,0,0,0,0,0,0,0,0,0,0,0,0,0.060269,0,0.231397,0.0831404,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21828024,21830978,-
qCDP8,"vacuolar ATP synthase subunit H, putative, expressed",LOC_Os07g36470,59.3154,12.6456,42.811,8.58716,9.67925,126.565,86.7423,103.752,94.0068,61.5963,62.0926,73.9152,65.572,72.6755,77.5962,77.6376,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21819387,21822388,+
qCDP8,"OsFBX248 - F-box domain containing protein, expressed",LOC_Os07g36520,0,0,0,0,0,0,0,0,0,0,0,0,0.431075,0,0.374663,0,no,yes,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21836994,21839918,+
qCDP8,"OsFBX249 - F-box domain containing protein, expressed",LOC_Os07g36530,0,0,0,0,0,0,0,0,0,0,0,0,0.13168,0.171441,0.212232,0.159211,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,21843428,21845738,+
qCDP8,expressed protein,LOC_Os07g36580,0,0,0,0,0,0,0,0,0,0,0,0,0.0190683,0,0,0,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21870046,21872441,+
qCDP8,"transferase family protein, putative, expressed",LOC_Os07g36560,0,0,0,0,0,0,0,0,0,0.766467,0.69162,2.24088,0.325157,0.0774866,0.372773,0.416479,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21854727,21856897,+
qCDP8,"KI domain interacting kinase 1, putative, expressed",LOC_Os07g36570,0,0,0.267691,0,0,8.80461,0.185252,0.244448,1.16583,0.952199,0.960103,6.82677,0.683833,0.356835,0.57403,0.493281,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21863107,21868527,-
qCDP8,"serine/threonine-protein kinase receptor precursor, putative, expressed",LOC_Os07g36544,2.98695,0.376234,0,0,0.366745,0.553243,0.215716,0,1.41264,1.73155,1.09947,6.77532,0.678359,0.424118,1.16401,1.16737,yes,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,21846326,21851297,-
qCDP8,"serine/threonine-protein kinase receptor precursor, putative, expressed",LOC_Os07g36544,2.98695,0.376234,0,0,0.366745,0.553243,0.215716,0,1.41264,1.73155,1.09947,6.77532,0.678359,0.424118,1.16401,1.16737,yes,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,21846326,21851297,-
qCDP8,expressed protein,LOC_Os07g36640,0,0,0,0,0,0,0,0,0,0,0,0,0.111778,0,0.0965441,0,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21923685,21924357,+
qCDP8,"retrotransposon protein, putative, unclassified, expressed",LOC_Os07g36670,0,0,0,0,0,0,0,0,0,0,0,0,0.0195164,0,0.0134132,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21943658,21949282,-
qCDP8,expressed protein,LOC_Os07g36680,0,0.361051,0,0,0,0,0,0,0.899562,0,0,0,0.0391436,0.0825921,0.0564386,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21952841,21956478,+
qCDP8,"serine/threonine-protein kinase receptor precursor, putative, expressed",LOC_Os07g36590,9.02163,0.692189,6.96214,0.37888,0.350199,9.10377,29.7564,23.2393,16.0301,14.3957,7.40762,38.2321,14.2453,15.8838,18.712,17.0186,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,21876890,21883372,-
qCDP8,"CSLF9 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed",LOC_Os07g36610,4.21366,0.843744,17.8047,0,0,0,4.11103,2.58499,0.733959,0,0,0.45353,0.589955,0.451615,0.974635,0.850813,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21901505,21908493,-
qCDP8,"retrotransposon protein, putative, unclassified, expressed",LOC_Os07g36660,0,0,0,0,0,0,0,0,0,0,0,0,0.00671783,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21939836,21943033,+
qCDP8,"CSLF8 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed",LOC_Os07g36630,1.50417,0.402045,2.29291,0,0,1.24655,1.12576,1.99731,1.96975,0.175674,0,6.1224,2.22322,4.90764,13.5497,6.29905,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,21910216,21915284,-
qCDP8,"retrotransposon protein, putative, unclassified, expressed",LOC_Os07g36710,0,0.0206857,0,0,0,0,0.00524222,0.012481,0.0128034,0.0155448,0.00993504,0,0,0.00749578,0,0,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21993411,21995822,-
qCDP8,expressed protein,LOC_Os07g36730,0,0,0,0,0,0,0,0,0,0,0,0,0.210382,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,22003036,22003305,-
qCDP8,"CSLF2 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed",LOC_Os07g36690,0,0,0,0,0,0,0,0.135771,66.868,0,0.0463679,0,0.926362,0.465158,0.821342,0.858374,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21970341,21973436,+
qCDP8,"CSLF1 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed",LOC_Os07g36700,0,0,0,0,0,0,0,0.186719,27.987,0,0,0,0.750531,0.464288,0.928996,0.498634,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21989083,21991756,+
qCDP8,"universal stress protein domain containing protein, putative, expressed",LOC_Os07g36600,20.8591,2.32846,22.4636,4.93831,3.98596,10.3238,47.9268,42.0103,24.1216,18.2456,18.2674,60.1562,10.8746,15.2264,12.2982,12.222,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,21894659,21898727,-
qCDP8,"universal stress protein domain containing protein, putative, expressed",LOC_Os07g36600,20.8591,2.32846,22.4636,4.93831,3.98596,10.3238,47.9268,42.0103,24.1216,18.2456,18.2674,60.1562,10.8746,15.2264,12.2982,12.222,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,21894659,21898727,-
qCDP8,"universal stress protein domain containing protein, putative, expressed",LOC_Os07g36600,20.8591,2.32846,22.4636,4.93831,3.98596,10.3238,47.9268,42.0103,24.1216,18.2456,18.2674,60.1562,10.8746,15.2264,12.2982,12.222,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,21897232,21898727,-
qCDP8,"CSLF4 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed",LOC_Os07g36740,0,0,0,0,0,0,0,0.601243,4.20743,0,0.1607,0,0.319372,0.322404,0.492365,0.243555,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,22006062,22012113,-
qCDP8,"retrotransposon protein, putative, unclassified, expressed",LOC_Os07g36720,0,0,0,0,0,0,0,0,0,0,0,0,0.0674918,0,0.0679004,0,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,21997650,22002266,+
qCDP9,"helix-loop-helix DNA-binding domain containing protein, expressed",LOC_Os08g43070,0,0,0,0,0,0,0,0,0,0,0,0,0.281882,0.212667,0.635924,0.252523,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27223168,27223959,-
qCDP9,"POLD4B - Putative DNA polymerase delta complex subunit, expressed",LOC_Os08g43080,0,0,0,0,0,0,0,0,0,0,0,0,0.219122,0,0.414352,0.418001,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27229246,27229742,-
qCDP9,hypothetical protein,LOC_Os08g43100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27246974,27247228,+
qCDP9,"bZIP family transcription factor, putative, expressed",LOC_Os08g43090,24.3905,8.70698,15.553,6.40299,5.98813,5.48535,22.9709,15.4493,13.4023,7.04772,8.34865,14.485,5.77323,6.90431,6.58285,7.03431,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,27237284,27241447,+
qCDP9,"retrotransposon protein, putative, unclassified, expressed",LOC_Os08g43110,0.0769694,0,0.0306982,0,0,0.435925,0,0,0.61739,0.0920492,0.166796,0,0.0523526,0.0383805,0.0729277,0.0330719,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27255492,27260015,+
qCDP9,expressed protein,LOC_Os08g43140,0,0,0,0,0,2.67683,6.89873,1.46641,1.55592,0,0.758719,1.07804,0.942315,1.22093,0.0860645,1.8858,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27292449,27293040,+
qCDP9,expressed protein,LOC_Os08g43150,0,0,0,0,0,0,0,0,0,0,0,1.47177,0.195755,0.184095,0.463955,0.248955,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27295558,27296206,-
qCDP9,"Plant PDR ABC transporter associated domain containing protein, expressed",LOC_Os08g43120,6.52823,18.921,10.3217,11.0535,10.7701,0.9919,11.564,0.151819,1.62258,0.333301,0.81306,1.49432,0.579297,0.430979,0.562101,0.429241,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27268083,27277540,+
qCDP9,"TCP family transcription factor, putative, expressed",LOC_Os08g43160,14.2244,1.31547,2.17091,2.43079,1.91398,17.6592,43.8541,33.0053,14.2227,11.6996,12.1775,23.2191,21.5311,22.4774,16.5175,37.2232,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27296218,27298176,-
qCDP9,"NAP1, putative, expressed",LOC_Os08g43130,17.968,10.0851,21.2644,3.51472,3.89551,4.40899,27.9366,85.0914,22.0134,7.46444,10.5259,28.6419,11.8837,21.2002,16.8801,19.4884,no,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27277696,27290534,-
qCDP9,"dehydration-responsive element-binding protein, putative, expressed",LOC_Os08g43200,0,0,0,0,0,0,0,0,0,0,0,1.36794,1.59442,0.635601,1.10014,0.408914,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27320517,27321388,-
qCDP9,"AP2 domain containing protein, expressed",LOC_Os08g43210,4.3609,3.16263,0,4.80249,4.58854,0,0,0,0,1.77838,0.289516,2.91719,1.30202,0.938132,1.08922,0.64405,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,27324298,27325279,-
qCDP9,"OsFBX305 - F-box domain containing protein, expressed",LOC_Os08g43220,0,0,0,0,0,0,0,0,0,0,0,0,0.357722,0,0.344352,0,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27326619,27328690,-
qCDP9,"TraB family protein, putative, expressed",LOC_Os08g43230,0,0,0,0,0,0.404672,1.81494,2.06029,7.37465,14.8139,27.9962,10.5236,70.0251,62.4619,92.4565,134.939,no,yes,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,27329441,27331356,+
qCDP9,"LTPL97 - Protease inhibitor/seed storage/LTP family protein precursor, expressed",LOC_Os08g43240,0,0,0,0,0,0,0,176.247,0,0,0,0,0,0.0136417,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27332856,27333629,-
qCDP9,"MATE efflux family protein, putative, expressed",LOC_Os08g43250,0,0,0,0,0,12.2742,5.12622,2.24667,4.69697,0,0,1.21783,0.512448,0.127463,0.500876,0.684277,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27345294,27347063,-
qCDP9,hypothetical protein,LOC_Os08g43260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27352672,27353702,+
qCDP9,"BAG domain-containing protein, putative, expressed",LOC_Os08g43270,3.95155,16.007,1.92845,32.4397,33.8405,2.58496,4.54191,33.0842,126.815,2.38197,0.870428,44.4638,17.5805,22.8015,25.9858,46.2763,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27357415,27359108,-
qCDP9,"hydroxymethylglutaryl-CoA synthase, putative, expressed",LOC_Os08g43170,11.5774,5.00902,13.2768,5.38597,5.88317,31.2214,20.1724,43.807,25.803,18.1271,13.3795,35.0011,12.3286,15.3967,13.2389,12.0417,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27302233,27307731,+
